Date,Time,Average,Peak
2013:02:24,04:40:0.408,55.064733,55.064733
2013:02:24,04:40:0.507,54.177342,54.183650
2013:02:24,04:40:0.608,56.032155,56.249178
2013:02:24,04:40:0.708,56.215462,56.241732
2013:02:24,04:40:0.808,55.231454,55.330725
2013:02:24,04:40:0.912,53.942006,53.942006
2013:02:24,04:40:1.008,54.527383,54.527383
2013:02:24,04:40:1.108,55.844390,55.854794
2013:02:24,04:40:1.212,56.589017,56.611598
2013:02:24,04:40:1.308,57.898097,57.918475
2013:02:24,04:40:1.408,53.129367,53.129367
2013:02:24,04:40:1.510,53.451677,53.460791
2013:02:24,04:40:1.608,54.311499,54.311499
2013:02:24,04:40:1.708,53.762407,53.762942
2013:02:24,04:40:1.808,53.915649,53.965889
2013:02:24,04:40:1.910,57.055019,57.055784
2013:02:24,04:40:2.008,56.501429,56.555504
2013:02:24,04:40:2.108,56.553068,56.559811
2013:02:24,04:40:2.212,56.259854,56.259854
2013:02:24,04:40:2.308,57.972746,57.972746
2013:02:24,04:40:2.408,55.090824,55.090824
2013:02:24,04:40:2.512,62.689557,62.814648
2013:02:24,04:40:2.608,56.584368,56.588016
2013:02:24,04:40:2.707,53.560376,53.636075
2013:02:24,04:40:2.811,55.311012,55.393897
2013:02:24,04:40:2.908,55.225444,55.269982
2013:02:24,04:40:3.008,55.009023,55.009023
2013:02:24,04:40:3.108,58.829514,58.829514
2013:02:24,04:40:3.208,53.386316,53.386316
2013:02:24,04:40:3.308,55.561058,55.569148
2013:02:24,04:40:3.408,56.535094,56.597386
2013:02:24,04:40:3.512,55.472256,55.473074
2013:02:24,04:40:3.608,55.066182,55.076462
2013:02:24,04:40:3.709,55.211992,55.219542
2013:02:24,04:40:3.812,53.485907,53.493814
2013:02:24,04:40:3.908,56.643509,56.643509
2013:02:24,04:40:4.008,58.041608,58.041608
2013:02:24,04:40:4.108,56.389616,56.402946
2013:02:24,04:40:4.207,56.558901,56.627675
2013:02:24,04:40:4.308,55.650557,55.657718
2013:02:24,04:40:4.408,54.406729,54.504197
2013:02:24,04:40:4.511,57.239541,57.239541
2013:02:24,04:40:4.608,57.867021,57.867021
2013:02:24,04:40:4.708,59.954158,60.132436
2013:02:24,04:40:4.812,62.263012,62.394598
2013:02:24,04:40:4.909,58.535144,58.535144
2013:02:24,04:40:5.008,55.630349,55.661477
2013:02:24,04:40:5.112,55.883963,55.883963
2013:02:24,04:40:5.210,59.137559,59.139900
2013:02:24,04:40:5.308,59.373476,59.402685
2013:02:24,04:40:5.412,55.384743,55.430114
2013:02:24,04:40:5.508,56.266331,56.266331
2013:02:24,04:40:5.608,55.286742,55.303139
2013:02:24,04:40:5.708,59.596621,59.600398
2013:02:24,04:40:5.811,56.106015,56.132231
2013:02:24,04:40:5.908,56.713187,56.738858
2013:02:24,04:40:6.008,56.776817,56.813728
2013:02:24,04:40:6.112,54.242804,54.248078
2013:02:24,04:40:6.209,55.385179,55.401598
2013:02:24,04:40:6.307,57.267800,57.310869
2013:02:24,04:40:6.412,55.140037,55.140037
2013:02:24,04:40:6.508,57.705341,57.724152
2013:02:24,04:40:6.608,54.984263,55.008259
2013:02:24,04:40:6.708,55.859342,55.859342
2013:02:24,04:40:6.808,58.170239,58.178010
2013:02:24,04:40:6.908,57.317525,57.324206
2013:02:24,04:40:7.008,57.305139,57.339918
2013:02:24,04:40:7.111,57.976369,57.999102
2013:02:24,04:40:7.209,55.524767,55.533003
2013:02:24,04:40:7.307,56.161633,56.176643
2013:02:24,04:40:7.413,55.089305,55.106798
2013:02:24,04:40:7.509,56.036555,56.036555
2013:02:24,04:40:7.609,59.221928,59.234648
2013:02:24,04:40:7.713,55.921648,55.921648
2013:02:24,04:40:7.810,57.120724,57.129517
2013:02:24,04:40:7.910,57.639590,57.639590
2013:02:24,04:40:8.009,57.810715,57.810715
2013:02:24,04:40:8.110,56.410415,56.448425
2013:02:24,04:40:8.210,57.986109,57.986109
2013:02:24,04:40:8.308,57.560224,57.574795
2013:02:24,04:40:8.412,57.065054,57.065054
2013:02:24,04:40:8.508,57.634825,57.683035
2013:02:24,04:40:8.608,55.496249,55.496249
2013:02:24,04:40:8.714,57.174048,57.183767
2013:02:24,04:40:8.808,57.057798,57.057798
2013:02:24,04:40:8.908,56.434053,56.434053
2013:02:24,04:40:9.011,55.394893,55.402878
2013:02:24,04:40:9.108,57.208739,57.208739
2013:02:24,04:40:9.208,57.284863,57.286228
2013:02:24,04:40:9.308,56.696766,56.706165
2013:02:24,04:40:9.407,56.375396,56.416519
2013:02:24,04:40:9.508,55.391994,55.421196
2013:02:24,04:40:9.608,53.781393,53.781393
2013:02:24,04:40:9.712,55.689894,55.696726
2013:02:24,04:40:9.809,56.036226,56.068851
2013:02:24,04:40:9.908,57.422539,57.424170
2013:02:24,04:40:10.013,57.303260,57.303260
2013:02:24,04:40:10.108,55.332778,55.410286
2013:02:24,04:40:10.209,56.135296,56.165031
2013:02:24,04:40:10.307,57.051552,57.066194
2013:02:24,04:40:10.409,60.482745,60.482745
2013:02:24,04:40:10.508,56.702835,56.786710
2013:02:24,04:40:10.608,56.348682,56.362857
2013:02:24,04:40:10.710,57.470235,57.491820
2013:02:24,04:40:10.808,58.068204,58.068204
2013:02:24,04:40:10.908,56.660982,56.660982
2013:02:24,04:40:11.012,57.451248,57.471068
2013:02:24,04:40:11.108,56.164441,56.198237
2013:02:24,04:40:11.209,56.724589,56.806076
2013:02:24,04:40:11.310,58.743318,58.746526
2013:02:24,04:40:11.408,59.467265,59.467265
2013:02:24,04:40:11.508,58.234676,58.234676
2013:02:24,04:40:11.611,58.410409,58.411606
2013:02:24,04:40:11.709,57.669514,57.669514
2013:02:24,04:40:11.808,58.346137,58.397455
2013:02:24,04:40:11.908,58.410614,58.410867
2013:02:24,04:40:12.011,58.680829,58.680829
2013:02:24,04:40:12.108,61.065755,61.067211
2013:02:24,04:40:12.208,57.331153,57.366401
2013:02:24,04:40:12.310,57.636379,57.636379
2013:02:24,04:40:12.408,59.403124,59.403124
2013:02:24,04:40:12.508,58.056314,58.056314
2013:02:24,04:40:12.612,60.156264,60.191367
2013:02:24,04:40:12.708,59.088112,59.153159
2013:02:24,04:40:12.808,58.157456,58.163489
2013:02:24,04:40:12.908,69.664231,69.664231
2013:02:24,04:40:13.008,58.918705,58.944071
2013:02:24,04:40:13.108,60.418414,60.475206
2013:02:24,04:40:13.208,60.248578,60.248578
2013:02:24,04:40:13.313,59.897198,59.931334
2013:02:24,04:40:13.408,59.684893,59.712424
2013:02:24,04:40:13.509,61.535487,61.535487
2013:02:24,04:40:13.612,61.833711,61.833711
2013:02:24,04:40:13.708,60.658826,60.658826
2013:02:24,04:40:13.809,64.802505,64.816032
2013:02:24,04:40:13.912,61.480963,61.549855
2013:02:24,04:40:14.008,63.928992,63.928992
2013:02:24,04:40:14.108,61.136010,61.136010
2013:02:24,04:40:14.208,65.365950,65.365950
2013:02:24,04:40:14.310,63.268491,63.333983
2013:02:24,04:40:14.408,65.671883,65.940327
2013:02:24,04:40:14.508,64.324860,64.324860
2013:02:24,04:40:14.611,66.679392,66.682579
2013:02:24,04:40:14.708,66.034539,66.034539
2013:02:24,04:40:14.808,65.471008,65.490537
2013:02:24,04:40:14.912,65.072194,65.083966
2013:02:24,04:40:15.008,65.318703,65.476570
2013:02:24,04:40:15.108,66.216572,66.217143
2013:02:24,04:40:15.213,65.254099,65.254099
2013:02:24,04:40:15.308,66.363293,66.372244
2013:02:24,04:40:15.408,65.810281,65.810281
2013:02:24,04:40:15.508,66.349200,66.359497
2013:02:24,04:40:15.610,63.092687,63.133267
2013:02:24,04:40:15.708,65.676812,65.676812
2013:02:24,04:40:15.808,66.387129,66.392223
2013:02:24,04:40:15.911,64.635191,64.641445
2013:02:24,04:40:16.008,65.080954,65.080954
2013:02:24,04:40:16.108,67.575096,67.578323
2013:02:24,04:40:16.212,62.424844,62.424844
2013:02:24,04:40:16.308,61.241052,61.332183
2013:02:24,04:40:16.408,61.956239,61.958360
2013:02:24,04:40:16.513,62.604176,62.604176
2013:02:24,04:40:16.608,61.418838,61.418838
2013:02:24,04:40:16.708,61.889479,61.889479
2013:02:24,04:40:16.808,60.391524,60.391524
2013:02:24,04:40:16.910,61.432416,61.439775
2013:02:24,04:40:17.009,59.446014,59.450327
2013:02:24,04:40:17.108,59.579404,59.595223
2013:02:24,04:40:17.212,60.064457,60.064457
2013:02:24,04:40:17.308,56.915774,57.020116
2013:02:24,04:40:17.408,58.582750,58.656776
2013:02:24,04:40:17.512,58.920566,58.943815
2013:02:24,04:40:17.608,58.508303,58.538930
2013:02:24,04:40:17.709,60.378783,60.378783
2013:02:24,04:40:17.808,58.108142,58.108142
2013:02:24,04:40:17.909,56.782907,56.794362
2013:02:24,04:40:18.008,57.938363,57.938363
2013:02:24,04:40:18.108,57.757298,57.757574
2013:02:24,04:40:18.211,57.283309,57.326019
2013:02:24,04:40:18.308,58.483413,58.499842
2013:02:24,04:40:18.408,56.294042,56.310198
2013:02:24,04:40:18.512,57.159827,57.160494
2013:02:24,04:40:18.608,57.599315,57.599315
2013:02:24,04:40:18.709,55.079272,55.082762
2013:02:24,04:40:18.812,55.359245,55.376792
2013:02:24,04:40:18.908,59.037323,59.064889
2013:02:24,04:40:19.008,56.614955,56.614955
2013:02:24,04:40:19.108,55.648455,55.702220
2013:02:24,04:40:19.210,56.269122,56.286004
2013:02:24,04:40:19.307,54.675758,54.822750
2013:02:24,04:40:19.409,55.745527,55.745991
2013:02:24,04:40:19.511,55.947803,55.947803
2013:02:24,04:40:19.608,55.554657,55.619444
2013:02:24,04:40:19.708,56.139112,56.139112
2013:02:24,04:40:19.812,54.074778,54.074778
2013:02:24,04:40:19.908,53.376387,53.376387
2013:02:24,04:40:20.008,57.949636,57.953975
2013:02:24,04:40:20.113,55.896999,55.896999
2013:02:24,04:40:20.210,56.571507,56.571507
2013:02:24,04:40:20.309,57.186248,57.186248
2013:02:24,04:40:20.408,54.322941,54.323656
2013:02:24,04:40:20.509,56.521100,56.544089
2013:02:24,04:40:20.608,59.780889,59.789247
2013:02:24,04:40:20.709,55.418693,55.451149
2013:02:24,04:40:20.811,54.112436,54.112436
2013:02:24,04:40:20.908,56.300828,56.300828
2013:02:24,04:40:21.008,57.277049,57.305268
2013:02:24,04:40:21.112,57.399399,57.401652
2013:02:24,04:40:21.210,57.649369,57.649369
2013:02:24,04:40:21.308,52.882102,52.905207
2013:02:24,04:40:21.413,55.231496,55.270240
2013:02:24,04:40:21.512,55.081159,55.086449
2013:02:24,04:40:21.609,55.693306,55.698542
2013:02:24,04:40:21.708,55.971784,55.977394
2013:02:24,04:40:21.810,56.012380,56.017963
2013:02:24,04:40:21.908,54.240405,54.270524
2013:02:24,04:40:22.008,67.139252,67.431973
2013:02:24,04:40:22.112,56.149157,56.149157
2013:02:24,04:40:22.210,55.910920,55.941137
2013:02:24,04:40:22.308,58.198947,58.214860
2013:02:24,04:40:22.413,56.531359,56.531359
2013:02:24,04:40:22.508,55.459681,55.459681
2013:02:24,04:40:22.608,55.116300,55.130094
2013:02:24,04:40:22.713,55.638153,55.648052
2013:02:24,04:40:22.808,56.719008,56.719008
2013:02:24,04:40:22.908,58.763022,58.771072
2013:02:24,04:40:23.008,54.144393,54.232771
2013:02:24,04:40:23.110,62.555180,63.647565
2013:02:24,04:40:23.209,54.872615,54.903110
2013:02:24,04:40:23.307,54.388474,54.392131
2013:02:24,04:40:23.411,57.151748,57.160814
2013:02:24,04:40:23.508,56.665358,56.665358
2013:02:24,04:40:23.608,54.872053,54.917853
2013:02:24,04:40:23.712,59.073757,59.085559
2013:02:24,04:40:23.808,58.793079,58.793079
2013:02:24,04:40:23.908,56.158783,56.163100
2013:02:24,04:40:24.010,58.591978,58.591978
2013:02:24,04:40:24.108,56.904970,57.008149
2013:02:24,04:40:24.209,53.816601,53.820553
2013:02:24,04:40:24.308,55.718467,55.718467
2013:02:24,04:40:24.410,53.281902,53.342681
2013:02:24,04:40:24.508,59.564054,59.564054
2013:02:24,04:40:24.608,57.188991,57.196744
2013:02:24,04:40:24.712,55.243196,55.243196
2013:02:24,04:40:24.808,56.205568,56.236276
2013:02:24,04:40:24.908,55.261656,55.261656
2013:02:24,04:40:25.012,54.679539,54.683679
2013:02:24,04:40:25.108,54.851549,54.851549
2013:02:24,04:40:25.210,58.122074,58.122074
2013:02:24,04:40:25.311,57.763754,57.826059
2013:02:24,04:40:25.409,54.480693,54.522282
2013:02:24,04:40:25.508,56.325047,56.331782
2013:02:24,04:40:25.608,54.664782,54.776979
2013:02:24,04:40:25.712,55.731975,55.732922
2013:02:24,04:40:25.808,55.834714,55.834714
2013:02:24,04:40:25.908,54.481487,54.526651
2013:02:24,04:40:26.012,55.910183,55.910183
2013:02:24,04:40:26.108,55.918129,55.918129
2013:02:24,04:40:26.209,56.593924,56.593924
2013:02:24,04:40:26.310,57.157289,57.157289
2013:02:24,04:40:26.408,52.573475,52.640280
2013:02:24,04:40:26.508,54.140862,54.152993
2013:02:24,04:40:26.608,52.258691,52.258691
2013:02:24,04:40:26.709,52.894049,52.901392
2013:02:24,04:40:26.808,55.346626,55.346626
2013:02:24,04:40:26.908,59.472101,59.476354
2013:02:24,04:40:27.011,58.343684,58.343684
2013:02:24,04:40:27.108,54.047451,54.063846
2013:02:24,04:40:27.210,53.350481,53.357276
2013:02:24,04:40:27.310,53.402849,53.402849
2013:02:24,04:40:27.408,55.852236,55.852236
2013:02:24,04:40:27.508,54.193779,54.201134
2013:02:24,04:40:27.612,54.460955,54.460955
2013:02:24,04:40:27.708,52.906640,52.906640
2013:02:24,04:40:27.808,56.814653,57.681673
2013:02:24,04:40:27.908,57.328827,57.329602
2013:02:24,04:40:28.009,58.674771,58.674771
2013:02:24,04:40:28.108,55.907383,55.907910
2013:02:24,04:40:28.209,54.633549,54.639101
2013:02:24,04:40:28.308,52.300786,52.303147
2013:02:24,04:40:28.408,53.628393,53.628393
2013:02:24,04:40:28.508,60.237245,60.346926
2013:02:24,04:40:28.612,56.709457,56.722016
2013:02:24,04:40:28.707,52.389627,52.389627
2013:02:24,04:40:28.808,60.749098,60.759323
2013:02:24,04:40:28.912,50.359581,50.359581
2013:02:24,04:40:29.008,52.716936,52.716936
2013:02:24,04:40:29.108,54.905815,54.911714
2013:02:24,04:40:29.212,54.245965,54.249342
2013:02:24,04:40:29.308,55.466269,55.474005
2013:02:24,04:40:29.408,52.980512,52.980512
2013:02:24,04:40:29.508,52.637860,52.642845
2013:02:24,04:40:29.612,55.104165,55.111550
2013:02:24,04:40:29.708,55.539729,55.539768
2013:02:24,04:40:29.808,51.906522,51.921217
2013:02:24,04:40:29.912,55.589203,55.589203
2013:02:24,04:40:30.008,52.387636,52.404057
2013:02:24,04:40:30.108,55.152128,55.152526
2013:02:24,04:40:30.214,56.029291,56.070759
2013:02:24,04:40:30.308,54.854580,54.859323
2013:02:24,04:40:30.408,56.561368,56.561368
2013:02:24,04:40:30.514,55.656089,55.663234
2013:02:24,04:40:30.610,56.723466,56.764363
2013:02:24,04:40:30.709,59.557959,59.565842
2013:02:24,04:40:30.808,58.506445,58.542401
2013:02:24,04:40:30.912,52.253692,52.253692
2013:02:24,04:40:31.008,56.973051,56.973051
2013:02:24,04:40:31.108,52.573177,52.573177
2013:02:24,04:40:31.213,55.306653,55.316878
2013:02:24,04:40:31.307,55.682849,55.682849
2013:02:24,04:40:31.408,59.465502,59.482672
2013:02:24,04:40:31.510,52.721176,52.721176
2013:02:24,04:40:31.610,51.383988,51.413532
2013:02:24,04:40:31.708,51.820437,51.820880
2013:02:24,04:40:31.808,51.279745,51.279745
2013:02:24,04:40:31.911,54.025383,54.041178
2013:02:24,04:40:32.008,54.127887,54.189022
2013:02:24,04:40:32.108,50.835364,50.835364
2013:02:24,04:40:32.214,50.687226,50.709158
2013:02:24,04:40:32.308,53.029117,53.029117
2013:02:24,04:40:32.408,51.700085,51.753814
2013:02:24,04:40:32.512,55.934437,55.934437
2013:02:24,04:40:32.608,55.299981,55.299981
2013:02:24,04:40:32.708,53.913945,53.917542
2013:02:24,04:40:32.811,52.009757,52.022504
2013:02:24,04:40:32.908,53.729362,53.729362
2013:02:24,04:40:33.008,56.771908,56.771908
2013:02:24,04:40:33.108,58.181616,58.181616
2013:02:24,04:40:33.208,51.925113,51.938258
2013:02:24,04:40:33.308,54.935054,54.967365
2013:02:24,04:40:33.408,55.601536,55.601536
2013:02:24,04:40:33.510,57.087680,57.097197
2013:02:24,04:40:33.609,56.043590,56.064579
2013:02:24,04:40:33.707,57.744438,57.760124
2013:02:24,04:40:33.812,53.811020,53.811020
2013:02:24,04:40:33.908,53.893089,53.893089
2013:02:24,04:40:34.008,52.798252,52.839661
2013:02:24,04:40:34.114,52.259860,52.327031
2013:02:24,04:40:34.211,55.834736,55.834736
2013:02:24,04:40:34.308,55.478065,55.485905
2013:02:24,04:40:34.408,54.975785,54.979489
2013:02:24,04:40:34.508,52.155567,52.171455
2013:02:24,04:40:34.609,54.147045,54.150029
2013:02:24,04:40:34.708,56.167681,56.167681
2013:02:24,04:40:34.813,59.179387,59.179387
2013:02:24,04:40:34.909,54.804987,54.805997
2013:02:24,04:40:35.009,56.742875,56.742875
2013:02:24,04:40:35.114,56.115633,56.123775
2013:02:24,04:40:35.211,56.072820,56.084432
2013:02:24,04:40:35.307,58.793100,58.797271
2013:02:24,04:40:35.409,61.125435,61.125435
2013:02:24,04:40:35.509,55.619415,55.676971
2013:02:24,04:40:35.608,57.056820,57.056820
2013:02:24,04:40:35.708,55.288466,55.288466
2013:02:24,04:40:35.812,56.417158,56.417158
2013:02:24,04:40:35.908,57.628069,57.628069
2013:02:24,04:40:36.008,57.769174,57.769174
2013:02:24,04:40:36.113,58.598812,58.624450
2013:02:24,04:40:36.209,55.847089,55.854237
2013:02:24,04:40:36.308,55.384692,55.384692
2013:02:24,04:40:36.412,58.112094,58.127516
2013:02:24,04:40:36.508,59.996560,59.996560
2013:02:24,04:40:36.608,57.240702,57.244714
2013:02:24,04:40:36.708,57.329550,57.341278
2013:02:24,04:40:36.810,56.843124,56.859162
2013:02:24,04:40:36.909,58.216657,58.216657
2013:02:24,04:40:37.009,62.256591,62.290117
2013:02:24,04:40:37.109,59.538586,59.538586
2013:02:24,04:40:37.210,57.691604,57.691604
2013:02:24,04:40:37.307,58.120615,58.198925
2013:02:24,04:40:37.412,56.881561,56.881561
2013:02:24,04:40:37.508,56.954021,56.954021
2013:02:24,04:40:37.608,58.495276,58.500429
2013:02:24,04:40:37.710,56.615526,56.635163
2013:02:24,04:40:37.808,57.306643,57.333282
2013:02:24,04:40:37.908,57.808645,57.933581
2013:02:24,04:40:38.008,55.942726,55.942726
2013:02:24,04:40:38.108,58.013463,58.140256
2013:02:24,04:40:38.209,58.864409,58.869845
2013:02:24,04:40:38.308,57.331748,57.331748
2013:02:24,04:40:38.412,56.622725,56.648904
2013:02:24,04:40:38.508,54.872718,54.872718
2013:02:24,04:40:38.608,55.270420,55.270420
2013:02:24,04:40:38.712,56.172044,56.177653
2013:02:24,04:40:38.808,57.918904,57.919784
2013:02:24,04:40:38.908,54.573769,54.573769
2013:02:24,04:40:39.011,55.921082,55.960057
2013:02:24,04:40:39.108,54.593864,54.593864
2013:02:24,04:40:39.209,54.122983,54.145035
2013:02:24,04:40:39.308,62.762066,62.765312
2013:02:24,04:40:39.408,55.423232,55.432522
2013:02:24,04:40:39.508,54.862858,54.878070
2013:02:24,04:40:39.608,54.361303,54.361303
2013:02:24,04:40:39.712,53.358254,53.358254
2013:02:24,04:40:39.808,52.998045,53.027102
2013:02:24,04:40:39.908,58.294769,58.302502
2013:02:24,04:40:40.012,54.498112,54.503879
2013:02:24,04:40:40.108,54.459512,54.459512
2013:02:24,04:40:40.209,54.214724,54.214724
2013:02:24,04:40:40.308,55.757804,55.757804
2013:02:24,04:40:40.409,55.657657,55.657657
2013:02:24,04:40:40.508,59.138634,59.141381
2013:02:24,04:40:40.608,54.927077,54.971870
2013:02:24,04:40:40.710,55.123906,55.136469
2013:02:24,04:40:40.808,54.689884,54.689884
2013:02:24,04:40:40.908,54.179109,54.182939
2013:02:24,04:40:41.012,52.907077,52.910992
2013:02:24,04:40:41.108,54.654114,54.654114
2013:02:24,04:40:41.209,52.149912,52.149912
2013:02:24,04:40:41.310,51.716484,51.716484
2013:02:24,04:40:41.408,53.648352,53.663609
2013:02:24,04:40:41.508,51.817977,51.818591
2013:02:24,04:40:41.608,54.322836,54.335257
2013:02:24,04:40:41.708,56.086432,56.090761
2013:02:24,04:40:41.808,54.804917,54.813977
2013:02:24,04:40:41.908,53.167472,53.181862
2013:02:24,04:40:42.012,52.792910,52.800239
2013:02:24,04:40:42.108,53.320651,53.322365
2013:02:24,04:40:42.209,55.363645,55.394671
2013:02:24,04:40:42.310,52.954761,52.980853
2013:02:24,04:40:42.408,52.733295,52.733295
2013:02:24,04:40:42.509,52.190921,52.244574
2013:02:24,04:40:42.612,50.181322,50.185040
2013:02:24,04:40:42.708,51.355961,51.363488
2013:02:24,04:40:42.808,55.013507,55.019444
2013:02:24,04:40:42.908,54.097144,54.100525
2013:02:24,04:40:43.008,52.452180,52.452180
2013:02:24,04:40:43.108,52.004930,52.004930
2013:02:24,04:40:43.209,53.611247,53.639724
2013:02:24,04:40:43.308,53.432519,53.514277
2013:02:24,04:40:43.408,54.326379,54.331353
2013:02:24,04:40:43.508,56.233780,56.243157
2013:02:24,04:40:43.612,52.693995,52.760995
2013:02:24,04:40:43.709,51.833163,51.847906
2013:02:24,04:40:43.808,56.273341,56.273341
2013:02:24,04:40:43.913,52.068409,52.073441
2013:02:24,04:40:44.009,55.611403,55.611403
2013:02:24,04:40:44.109,56.740262,56.747139
2013:02:24,04:40:44.212,53.160065,53.160065
2013:02:24,04:40:44.308,51.447004,51.448188
2013:02:24,04:40:44.408,53.295794,53.295875
2013:02:24,04:40:44.508,56.928931,56.932619
2013:02:24,04:40:44.612,56.921688,56.923988
2013:02:24,04:40:44.708,54.382339,54.391817
2013:02:24,04:40:44.808,52.246545,52.247379
2013:02:24,04:40:44.912,53.414147,53.414147
2013:02:24,04:40:45.008,50.502641,50.509027
2013:02:24,04:40:45.108,56.894787,56.896144
2013:02:24,04:40:45.213,57.785410,57.785410
2013:02:24,04:40:45.308,55.164860,55.164860
2013:02:24,04:40:45.408,52.651216,52.663794
2013:02:24,04:40:45.508,52.627279,52.660233
2013:02:24,04:40:45.610,50.253984,50.278798
2013:02:24,04:40:45.709,54.136427,54.136427
2013:02:24,04:40:45.808,55.347941,55.355866
2013:02:24,04:40:45.912,52.580098,52.584756
2013:02:24,04:40:46.008,53.845494,53.863548
2013:02:24,04:40:46.108,52.272962,52.288264
2013:02:24,04:40:46.214,52.561669,52.563699
2013:02:24,04:40:46.308,55.934839,55.934839
2013:02:24,04:40:46.408,56.127207,56.127207
2013:02:24,04:40:46.511,53.976725,53.976725
2013:02:24,04:40:46.608,53.827908,53.827908
2013:02:24,04:40:46.710,54.509443,54.512926
2013:02:24,04:40:46.808,56.677491,56.677491
2013:02:24,04:40:46.911,56.545355,56.549869
2013:02:24,04:40:47.008,59.160586,59.162353
2013:02:24,04:40:47.108,60.456342,60.459002
